GEOID,HubName,HubDist
53077001902,3518714008,230917.65668452455
53009990100,12462659239,105435.28438196504
53033030504,12097192054,18868.071055505283
53033030600,12097192054,18789.695169876893
53033030801,12097192054,16349.382164715767
53033030802,12097192054,17898.17594309507
53011040711,2631801052,18814.90298029782
53011040415,2631801052,29305.944245771232
53011041332,2631801052,16423.897523524938
53033010402,11035186694,5543.023165781611
53033010702,356551783,1466.847480794046
53033011402,356551783,1536.7662459070968
53033011401,356551783,614.344785230667
53067010700,2713355731,2968.304322470354
53053070703,13071427976,10042.65222357186
53073000700,9559342242,39622.408523199636
53073001000,9559342242,37332.1019813776
53067011100,13900397768,3007.661928600179
53053940009,13071427976,10405.866642130968
53053940004,13071427976,7117.2226339857525
53053071100,13071427976,9761.175842340363
53053071206,13071427976,13020.207400410802
53033027000,356551783,5270.862857003339
53033027100,356551783,6870.558680809544
53033026500,356551783,3249.739302186492
53033027200,356551783,8257.539941694662
53033027300,356551783,7858.270199103952
53055960400,9115152224,72951.41400066273
53033022702,3518714008,5224.238908824893
53033031601,356551783,30951.85717610798
53033011102,11035186711,8447.520966335673
53033032316,3518714008,5671.884137657153
53033002700,11609050926,3091.3146163108563
53033031502,3518714008,61075.92148832271
53061053400,9559342242,22523.48251160396
53063011000,358665780,46931.52871572733
53061052903,6562979688,8914.176492220317
53061940001,6562979688,10777.646224344806
53061053201,9559342242,24821.94146061356
53061053301,9559342242,17943.764596843004
53061053700,6562979688,64504.83663909744
53053940002,13071427976,6355.689869950464
53053073123,13071427976,21633.26087970277
53053070404,13071427976,22754.626500310434
53053070315,12097192054,20602.217783548407
53053070312,13071427976,20705.014153391665
53005011202,358665780,242989.570801671
53005010204,358665780,244496.374635233
53033011801,11035186711,9504.784697282508
53061040200,6562979688,3448.533312510817
53061050300,635748207,12532.304386322963
53061051917,635748207,10314.884166052723
53061052401,6562979688,10493.014990762396
53033002800,11609050926,3374.1914183604936
53011041322,2631801052,12854.217067410531
53011041323,2631801052,14237.937240968147
53011041700,2631801052,10996.713054054391
53011041800,2631801052,11267.835940742008
53053072313,13071427976,6256.238644435219
53053071807,13071427976,9167.646176784037
53053072312,13071427976,7047.208620163894
53053071808,13071427976,7663.91351979156
53061041202,6562979688,5374.431115890913
53049990100,6403036421,44093.3629697178
53035092801,356551783,19359.275904931532
53035940100,13361539355,16829.28697220177
53071920701,358665780,216330.4015787564
53011041900,2631801052,11355.397461608798
53011042000,2631801052,11970.214956144657
53011042100,2631801052,11203.684368583827
53027001601,12196495276,23589.654858057427
53027000502,13900397768,31748.675432616885
53027000401,12196495276,29644.50168804263
53027001602,12196495276,16381.799310337512
53027000202,12196495276,28989.665567144144
53027000402,12196495276,20302.846925189428
53027000501,12196495276,30192.32154286724
53027000201,12196495276,22727.253232279534
53067011200,10920467847,881.9374977473626
53067011300,11787663735,1592.2952161412654
53067011410,11787663735,1792.0603760423983
53005011201,358665780,243287.0069736918
53067011500,10920467847,3852.7799386182373
53033006500,53184121,2270.6286366731674
53033003100,13361539355,2563.153480504252
53011042300,2631801052,10147.109174047468
53059950100,2631801052,84250.66188288704
53059950400,2631801052,81453.19714869787
53059950300,2631801052,61181.341531337595
53059950500,2631801052,66613.81467728294
53059950200,2631801052,47492.96992552032
53033003900,11609050926,5679.076758001879
53055960102,9115152224,61063.0997655365
53055960101,9115152224,57651.359319190524
53055960103,9115152224,58316.53797441031
53055960501,9559342242,42886.409642508246
53055960502,9559342242,42309.74212306113
53055960301,8508815922,71754.50505912512
53055960302,9115152224,76477.63409876492
53033032604,3518714008,25136.498528230313
53033025007,3518714008,13501.104269917598
53033032216,3518714008,9910.47390027372
53033030405,12097192054,13760.264798003835
53033005306,53184121,5850.358721689183
53033032331,3518714008,609.1813195857055
53033005902,13361539355,2636.7923946826972
53033007201,53184118,1798.3276919464151
53033005202,53184121,5197.319142904213
53033003602,11609050926,3979.54317963565
53033022205,3518714008,7668.548630739925
53033032224,3518714008,11858.448682494098
53033020301,635748207,6566.411566800328
53033005201,53184121,5417.734338351186
53033023901,3518714008,10407.84782823717
53033008402,12219557986,605.5504097442457
53033007302,53184118,1033.794031200309
53033025201,11035186711,14468.416217033211
53033032706,3518714008,51500.71520071009
53033032218,3518714008,13220.23478089253
53033032225,3518714008,10853.682181834229
53011040603,2631801052,24738.579393931963
53033007203,53184118,1978.1438906033509
53011040101,2631801052,48512.12186009546
53011040202,2631801052,40696.559133013085
53011040407,2631801052,27891.416959664242
53011040505,2631801052,28401.35922602388
53061052206,6562979688,21148.22411147262
53011040703,2631801052,17349.615803112578
53011040706,2631801052,17685.773398179437
53061051701,635748207,13073.159031024472
53061051918,3518714008,13819.116630423694
53061052006,6562979688,14192.17748897056
53061052105,6562979688,14117.560844331962
53061052203,6562979688,20397.150527342223
53061052301,6562979688,14573.042310441502
53061052402,6562979688,11515.742084304684
53061052603,6562979688,11566.718119971401
53061052604,6562979688,9174.331831690368
53061052701,6562979688,17873.08035247232
53061052803,6562979688,17821.984794813096
53027001300,12196495276,3909.4809169153505
53053072112,13071427976,13515.113250242835
53053072305,13071427976,5316.409268132073
53053072307,13071427976,8503.81440926232
53031950702,12196495276,81974.95910082287
53027000300,12196495276,32295.345210426723
53027000700,12196495276,29246.596844466232
53027000900,12196495276,4182.839903178045
53027000600,13900397768,24572.938049254248
53027001500,12196495276,11440.582028455387
53027001400,12196495276,7591.646787574936
53027000800,12196495276,8771.391385397497
53057950900,9559342242,20244.095690335736
53057951800,9559342242,5692.531240710191
53057951600,9559342242,10097.527799443487
53057952500,9559342242,1139.1818152884637
53057951400,9559342242,10467.263926899897
53057951300,9559342242,10452.579550858998
53061053606,6562979688,35762.35911625371
53061051401,635748207,10853.841524889105
53061051402,635748207,11393.445555658645
53061051301,635748207,9994.955095878497
53061051929,635748207,11601.334341641703
53061051302,635748207,8547.18249985462
53061053511,6562979688,22774.715079323458
53061051930,635748207,12830.128009785501
53057952700,9559342242,8637.766784220315
53061052506,6562979688,7828.996720038799
53061041609,6562979688,10606.316427500931
53057951900,9559342242,10581.771976110718
53057951200,9559342242,28494.694040097656
53057952200,9559342242,2622.1632778154412
53021020605,358665780,239943.49494583008
53021980100,358665780,237723.67026372917
53011041206,2631801052,12427.327785324678
53033005801,13361539355,1371.2633000333976
53021020603,358665780,242329.58021117983
53027990000,12196495276,39516.96603774821
53011040408,2631801052,24502.10560677623
53011041205,2631801052,11702.10412230546
53011040509,2631801052,24540.689303536867
53011040904,2631801052,17596.31392070261
53011041110,2631801052,12687.988334121443
53033011901,356551783,8296.350200818471
53033022501,3518714008,4602.335098597908
53033029507,356551783,23565.748472154428
53033032603,3518714008,23964.435634445912
53063012802,358665780,35290.19542684285
53033029309,356551783,16199.687920182878
53033025304,11035186711,12870.123479078373
53033001201,11609050926,1041.9869217895316
53035940000,13361539355,14076.217670093003
53035090700,13361539355,11261.791015052018
53053073111,13071427976,18911.805269591914
53053073114,13071427976,23758.206189297107
53061053506,6562979688,30975.391080409765
53061052805,6562979688,12506.622275931806
53033001400,11609050926,2333.2147927632354
53033001600,13361539355,3730.13487942694
53033002200,635748207,5335.9812582936565
53011041319,2631801052,15615.195220796322
53011041321,2631801052,17011.3202217296
53061041601,6562979688,6867.458753217052
53061041605,6562979688,8600.471708402558
53061041606,6562979688,10235.327527156629
53061041607,6562979688,9180.878914679908
53011041008,2631801052,15863.27467259636
53063014001,358665780,62847.515437865615
53063003000,358665780,43347.237827032855
53063013900,358665780,68381.95955128134
53061990100,9559342242,16284.859787394818
53053071305,13071427976,11509.297492726124
53053071306,13071427976,14386.984505275634
53053071307,13071427976,13753.036844014992
53053071403,13071427976,14939.554628306381
53063012901,358665780,30971.508646522874
53063012902,358665780,31269.301819880042
